14,28,OH,250/500,2000,1587.96,FEMALE,Associate,craft-repair,board-games,unmarried,Single Vehicle Collision,Major Damage,Fire,18,1,2,1,71280,Audi,2012,Y
298,45,IL,500/1000,1000,1362.29,MALE,High School,farming-fishing,yachting,unmarried,Multi-vehicle Collision,Minor Damage,Ambulance,18,3,0,0,64000,Saab,1999,N
276,46,IL,250/500,500,1448.84,FEMALE,Masters,machine-op-inspct,bungie-jumping,husband,Parked Car,Trivial Damage,Police,7,1,0,1,5940,Toyota,2015,N
47,37,IN,250/500,2000,1241.97,MALE,High School,other-service,movies,not-in-family,Parked Car,Minor Damage,None,18,1,1,0,6700,Jeep,2011,N
222,42,IL,250/500,500,1124.6,MALE,Associate,armed-forces,hiking,not-in-family,Multi-vehicle Collision,Minor Damage,Police,23,3,0,0,51740,Jeep,2006,N
119,28,OH,250/500,2000,1079.92,MALE,High School,machine-op-inspct,hiking,husband,Single Vehicle Collision,Total Loss,Ambulance,1,1,0,1,53600,Volkswagen,2007,Y
73,29,IL,250/500,1000,1447.78,MALE,College,protective-serv,board-games,wife,Multi-vehicle Collision,Total Loss,Other,15,3,1,0,44910,Dodge,2001,N
8,31,IN,250/500,500,1229.16,FEMALE,MD,transport-moving,kayaking,wife,Multi-vehicle Collision,Major Damage,Fire,2,3,0,2,48100,Volkswagen,2014,N
294,44,IL,100/300,1000,1226.49,FEMALE,PhD,farming-fishing,kayaking,unmarried,Vehicle Theft,Trivial Damage,None,3,1,0,1,6100,Ford,2002,N
324,46,IN,100/300,2000,897.89,MALE,MD,tech-support,board-games,wife,Single Vehicle Collision,Minor Damage,Other,13,1,1,0,79600,Jeep,2011,N
155,34,IN,100/300,500,1706.79,MALE,Masters,protective-serv,dancing,other-relative,Single Vehicle Collision,Minor Damage,Ambulance,1,1,1,1,77040,Honda,1998,N
261,45,IL,250/500,1000,1254.18,FEMALE,PhD,prof-specialty,kayaking,other-relative,Single Vehicle Collision,Minor Damage,Fire,16,1,0,1,62590,Volkswagen,2003,N
245,40,IN,500/1000,500,885.08,FEMALE,Masters,armed-forces,skydiving,other-relative,Single Vehicle Collision,Total Loss,Other,0,1,0,1,85150,Chevrolet,1998,N
235,39,IL,100/300,500,1046.58,MALE,MD,tech-support,exercise,wife,Vehicle Theft,Trivial Damage,None,1,1,2,1,4950,Chevrolet,2010,N
53,36,OH,500/1000,2000,1712.68,MALE,Associate,handlers-cleaners,basketball,not-in-family,Multi-vehicle Collision,Major Damage,Fire,17,3,2,0,51100,Audi,2006,N
426,54,IL,500/1000,2000,1097.71,FEMALE,Masters,adm-clerical,reading,not-in-family,Single Vehicle Collision,Minor Damage,Police,13,1,2,3,100800,Dodge,1997,N
111,27,IN,250/500,500,1363.77,FEMALE,Masters,tech-support,exercise,husband,Single Vehicle Collision,Total Loss,Police,12,1,2,3,90970,Accura,2009,N
86,26,OH,100/300,500,1382.88,MALE,JD,tech-support,cross-fit,other-relative,Single Vehicle Collision,Minor Damage,Police,11,1,1,1,81840,Chevrolet,2011,Y
296,46,OH,100/300,1000,1141.35,MALE,Masters,craft-repair,sleeping,not-in-family,Single Vehicle Collision,Major Damage,Ambulance,18,1,0,2,54900,Mercedes,2013,N
125,35,OH,500/1000,500,1054.83,MALE,JD,tech-support,cross-fit,husband,Single Vehicle Collision,Total Loss,Fire,17,1,2,3,88660,Mercedes,2007,Y
177,34,IL,100/300,2000,1057.77,FEMALE,JD,tech-support,bungie-jumping,unmarried,Multi-vehicle Collision,Total Loss,Ambulance,22,3,1,1,18000,Audi,2009,N
238,39,IN,250/500,2000,1488.02,FEMALE,JD,protective-serv,exercise,other-relative,Vehicle Theft,Minor Damage,Police,9,1,1,3,5500,Chevrolet,2010,N
81,25,IN,100/300,500,920.3,FEMALE,High School,tech-support,hiking,own-child,Multi-vehicle Collision,Major Damage,Other,11,3,1,0,73920,Honda,2003,Y
128,28,OH,500/1000,1000,986.53,FEMALE,High School,adm-clerical,polo,other-relative,Single Vehicle Collision,Total Loss,Ambulance,11,1,0,2,101860,Honda,2007,N
449,57,OH,250/500,2000,1440.68,MALE,Associate,tech-support,movies,own-child,Parked Car,Minor Damage,None,8,1,0,1,5390,Volkswagen,2008,N
252,39,IN,250/500,1000,1086.21,MALE,JD,farming-fishing,hiking,unmarried,Single Vehicle Collision,Minor Damage,Police,18,1,1,2,50490,Nissan,2001,N
359,47,OH,100/300,2000,1367.68,FEMALE,MD,handlers-cleaners,basketball,unmarried,Single Vehicle Collision,Total Loss,Police,13,1,0,3,55500,Mercedes,2012,N
19,32,OH,500/1000,1000,1215.85,MALE,High School,other-service,hiking,husband,Vehicle Theft,Minor Damage,Police,8,1,1,1,7040,Nissan,2015,N
73,26,IL,250/500,2000,1191.19,MALE,MD,farming-fishing,basketball,not-in-family,Multi-vehicle Collision,Total Loss,Other,9,3,0,1,40160,Chevrolet,2003,N
285,44,IL,500/1000,1000,1594.45,MALE,High School,handlers-cleaners,bungie-jumping,husband,Multi-vehicle Collision,Total Loss,Fire,17,2,2,3,55680,Saab,2006,N
196,36,IN,250/500,2000,1463.07,MALE,MD,armed-forces,skydiving,own-child,Vehicle Theft,Trivial Damage,Police,3,1,1,1,5300,Jeep,2001,Y
223,43,OH,250/500,500,1734.09,FEMALE,MD,adm-clerical,camping,not-in-family,Parked Car,Trivial Damage,None,6,1,0,3,5200,Accura,2006,N
328,48,IL,250/500,500,1411.43,MALE,Masters,armed-forces,bungie-jumping,own-child,Single Vehicle Collision,Major Damage,Ambulance,17,1,2,1,59400,Honda,2014,N
285,43,OH,100/300,2000,1512.58,FEMALE,College,sales,paintball,other-relative,Vehicle Theft,Minor Damage,Police,7,1,1,1,2520,BMW,1997,N
30,31,IL,250/500,2000,1153.35,MALE,PhD,craft-repair,golf,not-in-family,Vehicle Theft,Trivial Damage,Police,9,1,2,1,5760,Suburu,2011,N
342,49,OH,250/500,500,1722.95,MALE,PhD,transport-moving,base-jumping,not-in-family,Single Vehicle Collision,Minor Damage,Fire,3,1,2,0,76700,Suburu,2006,N
219,39,IN,250/500,2000,1281.07,FEMALE,High School,protective-serv,board-games,unmarried,Parked Car,Trivial Damage,Police,6,1,0,2,5920,Chevrolet,2015,N
468,62,IL,100/300,500,1011.92,MALE,PhD,machine-op-inspct,paintball,wife,Multi-vehicle Collision,Major Damage,Fire,7,3,0,3,64350,Chevrolet,2009,N
241,39,IL,250/500,2000,1042.26,MALE,JD,sales,kayaking,husband,Multi-vehicle Collision,Total Loss,Ambulance,21,3,1,2,19080,Saab,1995,N
223,43,OH,500/1000,500,1235.1,FEMALE,Masters,tech-support,exercise,not-in-family,Single Vehicle Collision,Minor Damage,Police,14,1,2,1,54400,BMW,2011,N
128,32,OH,100/300,2000,768.91,FEMALE,College,sales,chess,other-relative,Single Vehicle Collision,Total Loss,Fire,0,1,1,0,59800,Ford,1999,Y
124,29,OH,500/1000,500,1301.72,MALE,Masters,handlers-cleaners,golf,husband,Multi-vehicle Collision,Major Damage,Police,14,3,0,3,72000,Audi,2005,N
343,48,IN,250/500,500,1451.54,MALE,JD,adm-clerical,hiking,husband,Multi-vehicle Collision,Total Loss,Police,13,4,2,3,65070,Mercedes,2003,N
404,53,IN,250/500,500,767.14,MALE,Associate,sales,reading,not-in-family,Parked Car,Trivial Damage,Police,8,1,0,1,8800,Suburu,2002,N
63,24,OH,250/500,2000,1620.89,FEMALE,High School,handlers-cleaners,movies,other-relative,Vehicle Theft,Minor Damage,Police,7,1,2,0,6120,Toyota,2015,N
210,37,IN,500/1000,2000,1048.46,MALE,High School,priv-house-serv,skydiving,not-in-family,Vehicle Theft,Trivial Damage,None,9,1,1,2,7080,Dodge,1999,N
335,50,OH,100/300,1000,1538.26,MALE,High School,sales,yachting,other-relative,Multi-vehicle Collision,Minor Damage,Ambulance,12,3,2,3,34320,Volkswagen,2009,N
11,40,OH,500/1000,2000,1217.69,FEMALE,MD,prof-specialty,reading,wife,Multi-vehicle Collision,Major Damage,Other,6,3,1,0,53460,Dodge,2004,Y
142,33,IN,100/300,2000,1362.64,FEMALE,JD,exec-managerial,cross-fit,wife,Single Vehicle Collision,Total Loss,Other,11,1,1,3,81360,Suburu,2009,Y
272,43,OH,100/300,1000,1279.13,MALE,PhD,craft-repair,bungie-jumping,other-relative,Multi-vehicle Collision,Minor Damage,Ambulance,5,3,1,2,81070,Audi,2006,Y
69,26,IL,100/300,2000,924.72,FEMALE,High School,machine-op-inspct,base-jumping,unmarried,Single Vehicle Collision,Minor Damage,Fire,14,1,2,2,63120,Audi,2008,N
38,28,OH,250/500,1000,1019.44,MALE,Masters,transport-moving,yachting,not-in-family,Vehicle Theft,Trivial Damage,None,17,1,2,1,7200,BMW,2004,N
328,46,IL,500/1000,500,1314.6,FEMALE,MD,prof-specialty,exercise,not-in-family,Single Vehicle Collision,Total Loss,Other,0,1,2,3,70290,Saab,1998,Y
281,43,OH,100/300,1000,1515.18,MALE,College,priv-house-serv,camping,other-relative,Multi-vehicle Collision,Minor Damage,Fire,21,3,1,0,60190,BMW,1999,N
246,44,OH,250/500,2000,1649.18,MALE,College,farming-fishing,base-jumping,other-relative,Single Vehicle Collision,Major Damage,Other,18,1,1,2,61380,Honda,2009,Y
298,49,OH,250/500,500,1451.01,FEMALE,College,other-service,exercise,own-child,Single Vehicle Collision,Minor Damage,Ambulance,17,1,2,2,28100,Jeep,2012,N
330,50,IL,500/1000,1000,978.46,FEMALE,High School,sales,yachting,husband,Single Vehicle Collision,Total Loss,Fire,19,1,0,0,49060,Chevrolet,1995,N
362,50,IL,250/500,500,1198.34,MALE,Associate,sales,board-games,wife,Multi-vehicle Collision,Total Loss,Fire,17,3,1,1,57060,Mercedes,1995,N
241,38,IN,100/300,2000,1003.23,FEMALE,Associate,tech-support,kayaking,not-in-family,Multi-vehicle Collision,Major Damage,Fire,23,3,0,3,77880,Accura,2008,N
245,41,IN,500/1000,2000,1212,MALE,Masters,exec-managerial,basketball,unmarried,Single Vehicle Collision,Total Loss,Ambulance,4,1,0,1,73500,Jeep,1999,N
371,52,IL,250/500,1000,1242.96,FEMALE,High School,other-service,paintball,own-child,Multi-vehicle Collision,Minor Damage,Other,2,2,2,0,88920,Accura,2010,N
343,52,IL,500/1000,1000,1053.02,FEMALE,Associate,prof-specialty,bungie-jumping,not-in-family,Single Vehicle Collision,Major Damage,Other,2,1,0,2,47630,Toyota,2005,Y
377,53,IL,100/300,500,1693.63,FEMALE,MD,craft-repair,kayaking,unmarried,Multi-vehicle Collision,Total Loss,Fire,10,3,1,3,59040,Saab,2015,N
154,37,IL,250/500,1000,2047.59,FEMALE,MD,farming-fishing,dancing,other-relative,Single Vehicle Collision,Minor Damage,Other,2,1,0,3,79530,Accura,2000,N
166,34,OH,100/300,1000,1083.72,FEMALE,High School,machine-op-inspct,base-jumping,wife,Single Vehicle Collision,Total Loss,Other,18,1,0,2,53680,Honda,2005,N
298,46,OH,500/1000,1000,1138.42,MALE,JD,prof-specialty,dancing,own-child,Single Vehicle Collision,Minor Damage,Police,18,1,2,3,33550,Volkswagen,2005,N
235,42,IN,250/500,500,1072.62,FEMALE,Masters,machine-op-inspct,exercise,husband,Multi-vehicle Collision,Total Loss,Other,7,4,2,1,69100,Toyota,2006,N
172,35,IL,100/300,2000,1219.04,MALE,MD,handlers-cleaners,paintball,own-child,Multi-vehicle Collision,Major Damage,Police,19,3,2,0,79750,Nissan,1999,N
27,28,IN,100/300,2000,1371.78,MALE,JD,farming-fishing,polo,other-relative,Multi-vehicle Collision,Major Damage,Other,10,3,0,2,53600,Audi,2015,Y
428,54,IN,100/300,2000,1506.21,MALE,Masters,transport-moving,kayaking,unmarried,Multi-vehicle Collision,Minor Damage,Fire,16,3,1,0,76560,Nissan,2009,N
99,32,IN,100/300,1000,1058.21,MALE,JD,craft-repair,golf,unmarried,Single Vehicle Collision,Total Loss,Fire,17,1,1,1,41130,Dodge,1999,N
107,26,IL,500/1000,2000,932.14,MALE,MD,sales,cross-fit,own-child,Multi-vehicle Collision,Total Loss,Fire,2,3,2,3,78650,Audi,1996,Y
272,41,OH,500/1000,2000,1608.34,FEMALE,Associate,farming-fishing,reading,own-child,Single Vehicle Collision,Major Damage,Other,19,1,1,1,71060,Saab,2010,N
151,37,IN,500/1000,1000,1728.56,FEMALE,Masters,farming-fishing,dancing,own-child,Single Vehicle Collision,Minor Damage,Fire,0,1,1,1,38830,Suburu,1999,N
249,43,IL,250/500,1000,1518.46,FEMALE,MD,armed-forces,cross-fit,own-child,Single Vehicle Collision,Major Damage,Fire,16,1,0,0,53500,Saab,2015,N
177,38,IL,100/300,2000,1540.19,FEMALE,College,adm-clerical,skydiving,other-relative,Single Vehicle Collision,Major Damage,Other,20,1,2,0,73700,Chevrolet,2001,Y
190,40,OH,500/1000,2000,965.21,FEMALE,JD,exec-managerial,camping,other-relative,Parked Car,Trivial Damage,None,10,1,2,1,6300,Nissan,2001,N
174,36,IL,100/300,2000,1278.75,FEMALE,College,tech-support,paintball,own-child,Multi-vehicle Collision,Total Loss,Ambulance,21,3,2,2,65400,Dodge,2012,N
95,28,OH,250/500,1000,773.99,MALE,Associate,armed-forces,board-games,other-relative,Vehicle Theft,Trivial Damage,None,3,1,1,2,3200,Mercedes,2014,N
371,51,IN,500/1000,1000,1532.47,FEMALE,Associate,tech-support,golf,other-relative,Single Vehicle Collision,Major Damage,Fire,7,1,0,3,75400,Dodge,2012,Y
2,28,IL,250/500,1000,1340.56,FEMALE,JD,machine-op-inspct,golf,not-in-family,Single Vehicle Collision,Minor Damage,Fire,19,1,0,2,58140,Saab,2008,N
269,44,OH,100/300,500,1297.75,FEMALE,JD,other-service,chess,own-child,Multi-vehicle Collision,Total Loss,Ambulance,15,3,0,1,98670,Chevrolet,2010,Y
101,27,IL,250/500,1000,433.33,MALE,Masters,machine-op-inspct,golf,other-relative,Parked Car,Minor Damage,None,7,1,0,3,5900,Mercedes,2009,N
94,30,IN,250/500,2000,1025.54,FEMALE,High School,armed-forces,paintball,other-relative,Single Vehicle Collision,Major Damage,Fire,19,1,1,3,64100,Chevrolet,2001,N
117,28,OH,250/500,500,1264.77,FEMALE,Associate,transport-moving,yachting,unmarried,Multi-vehicle Collision,Total Loss,Fire,13,2,0,1,55440,Suburu,2009,Y
111,27,OH,250/500,500,1459.97,MALE,MD,sales,yachting,other-relative,Multi-vehicle Collision,Major Damage,Police,2,3,1,2,80850,Ford,2011,Y
242,40,OH,100/300,500,1238.65,FEMALE,High School,transport-moving,bungie-jumping,husband,Vehicle Theft,Trivial Damage,Police,5,1,1,1,7480,Saab,1998,N
440,61,OH,250/500,500,1050.76,MALE,PhD,transport-moving,movies,wife,Single Vehicle Collision,Major Damage,Fire,21,1,2,3,53640,Nissan,2004,Y
20,23,OH,500/1000,1000,1711.72,FEMALE,JD,tech-support,base-jumping,wife,Multi-vehicle Collision,Major Damage,Fire,21,3,2,2,63250,Chevrolet,2002,Y
461,57,IL,100/300,500,865.33,FEMALE,High School,farming-fishing,golf,own-child,Multi-vehicle Collision,Major Damage,Ambulance,7,3,0,1,59040,Dodge,1995,N
208,36,IL,250/500,500,1153.49,MALE,Associate,craft-repair,base-jumping,other-relative,Multi-vehicle Collision,Total Loss,Other,16,3,1,0,50500,Accura,2004,N
279,43,OH,500/1000,2000,1281.25,MALE,Associate,machine-op-inspct,cross-fit,other-relative,Single Vehicle Collision,Major Damage,Police,13,1,0,1,57690,Mercedes,2010,Y
244,40,IL,100/300,500,1342.8,FEMALE,MD,sales,base-jumping,husband,Vehicle Theft,Trivial Damage,Police,2,1,1,3,5940,Toyota,2014,N
134,30,OH,250/500,2000,1443.32,FEMALE,PhD,exec-managerial,dancing,unmarried,Multi-vehicle Collision,Major Damage,Fire,19,3,0,2,47790,Suburu,1995,Y
122,29,OH,250/500,1000,1629.94,FEMALE,Masters,priv-house-serv,skydiving,other-relative,Parked Car,Trivial Damage,None,17,1,0,1,3850,Dodge,2014,N
156,31,IL,100/300,2000,1134.08,MALE,PhD,other-service,reading,husband,Single Vehicle Collision,Major Damage,Police,3,1,2,0,59000,Ford,2013,Y
232,43,OH,250/500,500,1483.91,MALE,College,machine-op-inspct,golf,husband,Multi-vehicle Collision,Major Damage,Ambulance,17,3,0,1,70600,Volkswagen,2013,Y
244,40,IN,500/1000,2000,1304.67,MALE,Masters,armed-forces,base-jumping,other-relative,Multi-vehicle Collision,Minor Damage,Police,5,3,1,1,61490,Dodge,2001,N
84,30,IL,500/1000,2000,1035.79,FEMALE,MD,protective-serv,kayaking,wife,Single Vehicle Collision,Minor Damage,Police,9,1,1,0,57640,Volkswagen,2010,N
394,57,IL,250/500,500,1401.2,FEMALE,High School,craft-repair,movies,own-child,Vehicle Theft,Trivial Damage,Police,9,1,1,0,6890,Audi,1999,N
246,45,IL,250/500,1000,1665.45,MALE,JD,machine-op-inspct,hiking,wife,Multi-vehicle Collision,Major Damage,Fire,9,3,2,2,53280,Toyota,2006,Y
35,29,IN,500/1000,2000,653.66,FEMALE,JD,handlers-cleaners,video-games,unmarried,Multi-vehicle Collision,Minor Damage,Fire,22,3,0,0,78300,BMW,2009,N
156,37,OH,100/300,500,1080.13,MALE,Associate,protective-serv,reading,other-relative,Multi-vehicle Collision,Major Damage,Ambulance,15,3,0,3,41490,Nissan,2001,N
195,36,IN,100/300,2000,1346.18,FEMALE,Associate,machine-op-inspct,camping,wife,Multi-vehicle Collision,Total Loss,Fire,14,3,2,3,68970,Chevrolet,2007,N
369,55,OH,250/500,2000,1589.54,MALE,College,handlers-cleaners,camping,husband,Multi-vehicle Collision,Minor Damage,Police,6,3,2,0,85300,Toyota,2003,N
271,40,IL,100/300,1000,1251.65,FEMALE,Associate,other-service,camping,wife,Parked Car,Minor Damage,None,6,1,0,0,3080,Audi,2012,N
332,47,IL,100/300,2000,1083.01,MALE,MD,craft-repair,paintball,other-relative,Multi-vehicle Collision,Major Damage,Police,22,4,2,0,71760,Jeep,2010,Y
107,26,OH,100/300,500,974.59,FEMALE,JD,armed-forces,skydiving,wife,Multi-vehicle Collision,Minor Damage,Ambulance,14,3,1,0,59700,Nissan,2002,N
217,39,IL,500/1000,2000,1399.85,FEMALE,Masters,other-service,skydiving,other-relative,Multi-vehicle Collision,Minor Damage,Fire,16,3,0,2,64920,Ford,1997,N
243,43,IN,500/1000,500,1307.74,FEMALE,Associate,machine-op-inspct,board-games,own-child,Multi-vehicle Collision,Major Damage,Ambulance,10,3,0,1,37530,Jeep,2008,N
296,42,IN,250/500,2000,1219.27,MALE,Associate,tech-support,paintball,husband,Multi-vehicle Collision,Total Loss,Ambulance,9,3,1,2,64080,Saab,2012,N
264,41,OH,100/300,500,1411.3,MALE,PhD,prof-specialty,cross-fit,unmarried,Single Vehicle Collision,Minor Damage,Other,4,1,1,0,60390,BMW,2004,Y
108,33,IL,100/300,2000,694.45,FEMALE,JD,armed-forces,exercise,not-in-family,Multi-vehicle Collision,Major Damage,Police,6,3,0,1,64350,Nissan,2011,Y
32,38,IL,100/300,500,1006.77,FEMALE,College,other-service,sleeping,own-child,Multi-vehicle Collision,Minor Damage,Police,15,3,2,1,70900,BMW,1997,N
259,39,OH,250/500,1000,1422.36,FEMALE,JD,craft-repair,movies,unmarried,Multi-vehicle Collision,Minor Damage,Fire,12,3,1,3,46560,Nissan,2012,N
186,33,IN,100/300,1000,1348.32,FEMALE,Associate,craft-repair,cross-fit,wife,Vehicle Theft,Trivial Damage,Police,3,1,2,1,4730,Chevrolet,2013,Y
201,40,OH,250/500,2000,1315.56,FEMALE,PhD,transport-moving,video-games,not-in-family,Vehicle Theft,Minor Damage,Police,14,1,0,0,6820,Jeep,2003,N
436,58,OH,250/500,2000,1407.01,MALE,PhD,tech-support,sleeping,other-relative,Single Vehicle Collision,Major Damage,Police,10,1,0,2,59900,BMW,1997,Y
189,36,OH,250/500,2000,1388.58,FEMALE,MD,priv-house-serv,basketball,own-child,Multi-vehicle Collision,Major Damage,Police,17,3,1,3,79560,Ford,2009,N
105,33,IL,500/1000,500,1310.76,FEMALE,High School,adm-clerical,kayaking,not-in-family,Single Vehicle Collision,Total Loss,Other,8,1,0,1,70290,Accura,2008,N
163,31,IN,100/300,1000,1004.63,MALE,JD,priv-house-serv,hiking,not-in-family,Multi-vehicle Collision,Total Loss,Ambulance,14,3,2,0,63910,Suburu,1999,N
219,40,OH,100/300,500,1134.91,FEMALE,Associate,transport-moving,golf,not-in-family,Vehicle Theft,Trivial Damage,None,6,1,1,0,6400,Toyota,1997,N
88,25,IN,250/500,1000,1194,FEMALE,JD,handlers-cleaners,movies,husband,Single Vehicle Collision,Major Damage,Ambulance,6,1,1,2,66780,Ford,2013,Y
40,39,IN,500/1000,1000,1248.25,FEMALE,College,sales,hiking,own-child,Parked Car,Minor Damage,Police,8,1,0,2,8760,BMW,2013,N
284,42,OH,100/300,500,1338.54,MALE,Associate,machine-op-inspct,kayaking,wife,Single Vehicle Collision,Major Damage,Ambulance,13,1,0,1,94160,Chevrolet,1996,N
59,40,IL,250/500,2000,782.23,MALE,College,protective-serv,golf,other-relative,Multi-vehicle Collision,Total Loss,Ambulance,0,3,0,2,51570,BMW,2010,N
39,31,IL,250/500,2000,1366.9,FEMALE,High School,handlers-cleaners,polo,husband,Multi-vehicle Collision,Major Damage,Fire,14,3,1,0,52700,BMW,2014,Y
147,34,IL,500/1000,1000,1275.81,MALE,High School,sales,dancing,wife,Single Vehicle Collision,Minor Damage,Fire,13,1,2,2,101010,Mercedes,1998,N
156,37,IN,250/500,500,1090.65,MALE,High School,exec-managerial,golf,unmarried,Multi-vehicle Collision,Minor Damage,Police,16,4,1,2,53400,Honda,2010,Y
123,31,IN,250/500,500,1326,FEMALE,Associate,prof-specialty,basketball,wife,Single Vehicle Collision,Total Loss,Fire,13,1,1,2,72120,Mercedes,2009,N
231,43,IL,250/500,2000,972.47,MALE,College,protective-serv,reading,wife,Multi-vehicle Collision,Minor Damage,Police,15,3,2,2,77100,Audi,2010,N
247,39,IL,100/300,500,806.31,FEMALE,College,handlers-cleaners,dancing,wife,Parked Car,Trivial Damage,Police,3,1,2,3,3300,Dodge,2003,N
194,35,IL,500/1000,500,1416.24,FEMALE,MD,adm-clerical,golf,not-in-family,Parked Car,Minor Damage,None,7,1,1,0,5940,Nissan,2003,N
119,27,IN,250/500,2000,1097.64,MALE,High School,transport-moving,video-games,other-relative,Multi-vehicle Collision,Major Damage,Other,16,2,1,0,63720,Accura,2006,N
259,43,IL,100/300,500,947.75,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,Vehicle Theft,Trivial Damage,Police,15,1,1,3,7680,Audi,2008,N
107,31,IL,100/300,2000,1018.73,MALE,Associate,handlers-cleaners,yachting,own-child,Multi-vehicle Collision,Total Loss,Police,21,3,1,2,93730,Honda,2001,N
48,44,IL,100/300,2000,1400.74,MALE,College,sales,base-jumping,other-relative,Multi-vehicle Collision,Major Damage,Police,23,3,0,2,87300,Jeep,2013,N
267,40,IL,250/500,500,1155.53,MALE,JD,transport-moving,camping,wife,Parked Car,Trivial Damage,Police,5,1,0,2,5670,Ford,1997,N
286,47,IN,250/500,500,1386.93,MALE,High School,priv-house-serv,bungie-jumping,husband,Multi-vehicle Collision,Minor Damage,Other,15,3,0,0,65800,Accura,2001,N
175,34,OH,100/300,500,915.29,FEMALE,JD,handlers-cleaners,base-jumping,wife,Single Vehicle Collision,Major Damage,Other,14,1,2,1,36720,Honda,2009,Y
111,29,IL,250/500,500,1239.55,FEMALE,PhD,farming-fishing,kayaking,own-child,Single Vehicle Collision,Major Damage,Fire,1,1,1,1,52800,Mercedes,1996,Y
151,37,IN,250/500,500,1366.42,FEMALE,Associate,protective-serv,cross-fit,unmarried,Multi-vehicle Collision,Total Loss,Fire,14,3,1,2,59100,Nissan,1998,Y
156,37,OH,500/1000,1000,1086.48,MALE,Associate,machine-op-inspct,hiking,unmarried,Multi-vehicle Collision,Total Loss,Other,17,3,1,1,77440,Suburu,1999,N
165,36,IL,250/500,2000,1247.87,MALE,Masters,armed-forces,golf,husband,Multi-vehicle Collision,Total Loss,Fire,20,3,2,2,45700,BMW,2008,N
253,41,OH,100/300,2000,1312.75,FEMALE,PhD,sales,dancing,other-relative,Multi-vehicle Collision,Major Damage,Other,10,3,2,2,80740,Toyota,2014,Y
10,26,IN,100/300,2000,765.64,MALE,MD,sales,base-jumping,not-in-family,Multi-vehicle Collision,Major Damage,Ambulance,3,3,0,3,31350,Honda,2001,Y
158,33,OH,100/300,2000,1327.41,FEMALE,Associate,handlers-cleaners,skydiving,other-relative,Single Vehicle Collision,Total Loss,Other,0,1,0,0,35000,Suburu,2012,N
436,59,OH,500/1000,1000,1338.55,MALE,PhD,protective-serv,board-games,own-child,Multi-vehicle Collision,Total Loss,Police,10,3,2,2,68000,Toyota,2014,N
91,30,IL,250/500,2000,1316.63,FEMALE,Masters,machine-op-inspct,golf,unmarried,Multi-vehicle Collision,Minor Damage,Other,13,3,2,0,84500,BMW,2009,N
256,42,IL,500/1000,1000,1286.44,FEMALE,MD,transport-moving,bungie-jumping,wife,Single Vehicle Collision,Minor Damage,Police,14,1,2,1,75500,Nissan,1998,N
274,46,OH,500/1000,1000,1372.18,MALE,High School,exec-managerial,bungie-jumping,not-in-family,Multi-vehicle Collision,Total Loss,Other,22,3,1,3,90600,BMW,2009,N
275,45,IN,500/1000,2000,1447.77,FEMALE,Associate,adm-clerical,camping,wife,Multi-vehicle Collision,Total Loss,Ambulance,8,3,1,1,64320,Accura,1998,N
1,33,IL,250/500,500,903.32,FEMALE,High School,transport-moving,yachting,not-in-family,Multi-vehicle Collision,Minor Damage,Police,1,3,1,0,31700,Toyota,2006,N
85,30,IN,500/1000,1000,1454.42,MALE,Associate,protective-serv,reading,other-relative,Single Vehicle Collision,Major Damage,Other,19,1,0,1,74280,Suburu,2006,Y
233,37,IL,100/300,2000,1603.42,FEMALE,High School,sales,video-games,wife,Single Vehicle Collision,Total Loss,Fire,17,1,0,2,80520,Toyota,2005,N
142,30,IN,250/500,2000,1616.58,MALE,JD,adm-clerical,polo,husband,Multi-vehicle Collision,Major Damage,Other,13,3,0,3,63600,Dodge,2010,N
266,44,IL,250/500,500,1611.83,MALE,High School,handlers-cleaners,movies,husband,Single Vehicle Collision,Total Loss,Police,4,1,1,2,32800,BMW,2012,N
350,50,OH,500/1000,500,889.13,FEMALE,Masters,priv-house-serv,board-games,other-relative,Multi-vehicle Collision,Total Loss,Police,14,3,0,2,44190,Audi,2015,N
97,26,IL,250/500,1000,1252.08,MALE,College,exec-managerial,sleeping,not-in-family,Multi-vehicle Collision,Major Damage,Other,4,2,2,2,50400,Honda,2000,Y
399,55,IL,500/1000,2000,995.56,MALE,JD,tech-support,sleeping,not-in-family,Multi-vehicle Collision,Total Loss,Police,23,3,1,1,88400,Nissan,2010,N
305,49,IL,100/300,2000,1347.92,FEMALE,High School,farming-fishing,bungie-jumping,own-child,Multi-vehicle Collision,Total Loss,Fire,21,3,0,2,66550,Volkswagen,2003,N
276,47,IN,100/300,1000,1724.09,MALE,PhD,craft-repair,yachting,own-child,Multi-vehicle Collision,Minor Damage,Police,23,3,0,0,65780,Chevrolet,2014,N
257,40,IN,250/500,500,1379.93,MALE,MD,armed-forces,base-jumping,husband,Multi-vehicle Collision,Major Damage,Other,6,3,0,2,51810,Audi,2002,Y
78,31,IN,250/500,1000,1554.64,MALE,PhD,protective-serv,board-games,own-child,Single Vehicle Collision,Major Damage,Other,21,1,1,0,55660,Honda,2009,Y
129,28,OH,500/1000,1000,1377.94,MALE,Masters,machine-op-inspct,base-jumping,not-in-family,Single Vehicle Collision,Major Damage,Fire,23,1,2,3,44640,Toyota,2005,N
